"participant","stimulus","stimulus_voice","word_pair","vowel_1","vowel_2","vs","vowel_same","v1_type","v2_type","v_types","v_types_shorthand","vm1","vm2","manipulation_matching","block","binary_response","binary_response_numeric"
"exp229","bigpig-p08-ci","p08","bigpig","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,4,"strong NZ accent",0
"exp229","digbig-p01-ci","p01","digbig","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,4,"strong NZ accent",0
"exp229","bigdad-p01-cc","p01","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,4,"not strong NZ accent",1
"exp229","bagtag-p05-ii","p05","bagtag","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,4,"strong NZ accent",0
"exp229","bigdad-p01-ic","p01","bigdad","KIT","TRAP","KITTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","TRAPConservative",FALSE,4,"not strong NZ accent",1
"exp229","backkick-p05-cc","p05","backkick","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,4,"not strong NZ accent",1
"exp229","badpig-p04-ic","p04","badpig","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","KITConservative",FALSE,4,"strong NZ accent",0
"exp229","badgig-p05-cc","p05","badgig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,4,"not strong NZ accent",1
"exp229","badback-p07-ci","p07","badback","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,4,"not strong NZ accent",1
"exp229","badbid-p06-ci","p06","badbid","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,4,"not strong NZ accent",1
"exp229","kickdad-p05-ii","p05","kickdad","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,4,"not strong NZ accent",1
"exp229","badpig-p07-ci","p07","badpig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,4,"strong NZ accent",0
"exp229","bigpick-p06-ii","p06","bigpick","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,4,"strong NZ accent",0
"exp229","badgig-p01-ci","p01","badgig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,4,"not strong NZ accent",1
"exp229","pickpack-p07-ii","p07","pickpack","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,4,"strong NZ accent",0
"exp229","badback-p06-cc","p06","badback","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,4,"not strong NZ accent",1
"exp229","bagtag-p07-cc","p07","bagtag","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,4,"not strong NZ accent",1
"exp229","bigdad-p05-ci","p05","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,4,"strong NZ accent",0
"exp229","bigbag-p08-ci","p08","bigbag","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,4,"not strong NZ accent",1
"exp229","badkick-p07-cc","p07","badkick","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,4,"not strong NZ accent",1
"exp229","pigdig-p01-ii","p01","pigdig","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,4,"strong NZ accent",0
"exp231","kiddig-p06-ci","p06","kiddig","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,1,"not strong NZ accent",1
"exp231","badback-p05-ii","p05","badback","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,1,"strong NZ accent",0
"exp231","badbid-p06-ci","p06","badbid","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,1,"strong NZ accent",0
"exp231","biggap-p01-ic","p01","biggap","KIT","TRAP","KITTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","TRAPConservative",FALSE,1,"not strong NZ accent",1
"exp231","badbag-p07-ii","p07","badbag","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,1,"strong NZ accent",0
"exp231","badbid-p08-ii","p08","badbid","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,1,"strong NZ accent",0
"exp231","badback-p07-ic","p07","badback","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,1,"not strong NZ accent",1
"exp231","kiddig-p04-cc","p04","kiddig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,1,"not strong NZ accent",1
"exp231","badtap-p06-ic","p06","badtap","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,1,"strong NZ accent",0
"exp231","backpick-p01-ic","p01","backpick","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","KITConservative",FALSE,1,"not strong NZ accent",1
"exp231","bagtag-p05-ci","p05","bagtag","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,1,"strong NZ accent",0
"exp231","baddad-p01-cc","p01","baddad","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,1,"strong NZ accent",0
"exp231","kickback-p05-ii","p05","kickback","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,1,"strong NZ accent",0
"exp231","badbid-p04-ci","p04","badbid","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,1,"strong NZ accent",0
"exp231","badbag-p01-ci","p01","badbag","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,1,"not strong NZ accent",1
"exp231","backkick-p06-ii","p06","backkick","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,1,"strong NZ accent",0
"exp231","bigkick-p01-ii","p01","bigkick","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,1,"not strong NZ accent",1
"exp231","badfig-p07-cc","p07","badfig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,1,"strong NZ accent",0
"exp231","tagback-p08-ic","p08","tagback","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,1,"strong NZ accent",0
"exp231","bigbag-p04-ii","p04","bigbag","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,1,"not strong NZ accent",1
"exp231","badpig-p07-ii","p07","badpig","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,1,"strong NZ accent",0
"exp231","backpick-p05-ci","p05","backpick","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,1,"strong NZ accent",0
"exp231","bigpig-p08-ci","p08","bigpig","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,1,"not strong NZ accent",1
"exp231","bigbag-p08-cc","p08","bigbag","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,1,"not strong NZ accent",1
"exp231","badbag-p04-cc","p04","badbag","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,1,"strong NZ accent",0
"exp231","pickpack-p06-ci","p06","pickpack","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,1,"strong NZ accent",0
"exp231","badback-p08-ii","p08","badback","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,1,"strong NZ accent",0
"exp231","pigdig-p01-cc","p01","pigdig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,1,"not strong NZ accent",1
"exp231","thickpig-p08-ci","p08","thickpig","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,1,"strong NZ accent",0
"exp231","bigfig-p05-ic","p05","bigfig","KIT","KIT","KITKIT",TRUE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","KITConservative",FALSE,1,"strong NZ accent",0
"exp231","kiddig-p06-ii","p06","kiddig","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,1,"not strong NZ accent",1
"exp231","pigdig-p07-ci","p07","pigdig","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,1,"not strong NZ accent",1
"exp231","bigpig-p05-cc","p05","bigpig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,1,"not strong NZ accent",1
"exp231","bigkick-p07-ic","p07","bigkick","KIT","KIT","KITKIT",TRUE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","KITConservative",FALSE,1,"not strong NZ accent",1
"exp231","bigdad-p07-cc","p07","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,1,"strong NZ accent",0
"exp231","bigpack-p06-cc","p06","bigpack","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,1,"strong NZ accent",0
"exp231","bigfig-p04-ii","p04","bigfig","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,1,"not strong NZ accent",1
"exp231","badfig-p08-cc","p08","badfig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,1,"strong NZ accent",0
"exp231","bigbag-p07-ci","p07","bigbag","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,1,"strong NZ accent",0
"exp231","badpig-p05-cc","p05","badpig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,1,"strong NZ accent",0
"exp231","bigbag-p08-ci","p08","bigbag","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,1,"strong NZ accent",0
"exp231","bigdad-p05-ci","p05","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,1,"not strong NZ accent",1
"exp231","badkid-p01-ci","p01","badkid","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,1,"not strong NZ accent",1
"exp231","baddad-p04-ci","p04","baddad","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,1,"strong NZ accent",0
"exp231","kickback-p04-cc","p04","kickback","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,1,"not strong NZ accent",1
"exp231","kickdad-p01-ii","p01","kickdad","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,1,"not strong NZ accent",1
"exp231","baddad-p06-cc","p06","baddad","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,1,"strong NZ accent",0
"exp231","badkick-p04-ic","p04","badkick","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","KITConservative",FALSE,1,"not strong NZ accent",1
"exp231","kickback-p04-ci","p04","kickback","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,2,"more masculine",1
"exp231","bigkick-p01-ic","p01","bigkick","KIT","KIT","KITKIT",TRUE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","KITConservative",FALSE,2,"more masculine",1
"exp231","bigpig-p08-cc","p08","bigpig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,2,"less masculine",0
"exp231","badback-p07-ii","p07","badback","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,2,"more masculine",1
"exp231","bigdad-p07-ci","p07","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,2,"more masculine",1
"exp231","bigkid-p01-ci","p01","bigkid","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,2,"less masculine",0
"exp231","badkick-p06-ic","p06","badkick","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","KITConservative",FALSE,2,"less masculine",0
"exp231","badbag-p08-ic","p08","badbag","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,2,"less masculine",0
"exp231","badtap-p05-ic","p05","badtap","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,2,"more masculine",1
"exp231","bigfig-p06-cc","p06","bigfig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,2,"more masculine",1
"exp231","badfig-p01-ii","p01","badfig","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,2,"more masculine",1
"exp231","bagtag-p07-cc","p07","bagtag","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,2,"less masculine",0
"exp231","bigdad-p05-ci","p05","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,2,"more masculine",1
"exp231","bigkick-p07-ii","p07","bigkick","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,2,"less masculine",0
"exp231","bigdad-p08-cc","p08","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,2,"more masculine",1
"exp231","biggap-p01-cc","p01","biggap","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,2,"more masculine",1
"exp231","kickback-p06-cc","p06","kickback","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,2,"more masculine",1
"exp231","badpig-p08-ii","p08","badpig","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,2,"more masculine",1
"exp231","pickpack-p06-ii","p06","pickpack","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,2,"more masculine",1
"exp231","badkick-p08-ic","p08","badkick","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","KITConservative",FALSE,2,"less masculine",0
"exp231","badgig-p05-cc","p05","badgig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,2,"more masculine",1
"exp231","kiddig-p04-ii","p04","kiddig","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,2,"more masculine",1
"exp231","badgig-p04-ic","p04","badgig","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","KITConservative",FALSE,2,"more masculine",1
"exp231","badgig-p04-ci","p04","badgig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,2,"more masculine",1
"exp231","bigpick-p05-ic","p05","bigpick","KIT","KIT","KITKIT",TRUE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","KITConservative",FALSE,2,"more masculine",1
"exp231","badfig-p06-ci","p06","badfig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,2,"more masculine",1
