"participant","stimulus","stimulus_voice","word_pair","variable_1","variable_2","vs","variable_same","v1_type","v2_type","v_types","v_types_shorthand","vm1","vm2","manipulation_matching","block","binary_response","dimension","binary_response_numeric"
"exp113","cabindagger-p07-ii","p07","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,1,"less well educated","education",0
"exp113","baggycotton-p05-cs","p05","baggycotton","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cs","TRAPConservative","tConservative",TRUE,1,"more well educated","education",1
"exp113","baggygarter-p06-is","p06","baggygarter","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,1,"less well educated","education",0
"exp113","dapperdagger-p05-cc","p05","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,1,"more well educated","education",1
"exp113","cabintagger-p01-ic","p01","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,1,"more well educated","education",1
"exp113","cottoncabin-p01-ri","p01","cottoncabin","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,1,"more well educated","education",1
"exp113","dappercabin-p04-ii","p04","dappercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,1,"less well educated","education",0
"exp113","dapperdagger-p06-ci","p06","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,1,"less well educated","education",0
"exp113","cabindagger-p07-ic","p07","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,1,"less well educated","education",0
"exp113","baddercabin-p08-cc","p08","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,1,"more well educated","education",1
"exp113","bottomcabin-p01-si","p01","bottomcabin","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","si","tConservative","TRAPInnovative",FALSE,1,"more well educated","education",1
"exp113","baddercotton-p04-ir","p04","baddercotton","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","ir","TRAPInnovative","tInnovative",TRUE,1,"less well educated","education",0
"exp113","dottycabin-p05-sc","p05","dottycabin","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,1,"more well educated","education",1
"exp113","dottygarter-p06-rs","p06","dottygarter","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,1,"less well educated","education",0
"exp113","cabinparty-p01-cr","p01","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cr","TRAPConservative","tInnovative",FALSE,1,"less well educated","education",0
"exp113","cabindagger-p04-ci","p04","cabindagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,1,"less well educated","education",0
"exp113","partybutton-p06-ss","p06","partybutton","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","ss","tConservative","tConservative",TRUE,1,"more well educated","education",1
"exp113","bottombaggy-p08-sc","p08","bottombaggy","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,1,"more well educated","education",1
"exp113","bottomcabin-p04-si","p04","bottomcabin","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","si","tConservative","TRAPInnovative",FALSE,1,"more well educated","education",1
"exp113","dapperdagger-p06-cc","p06","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,1,"more well educated","education",1
"exp113","cabingutter-p07-is","p07","cabingutter","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,1,"more well educated","education",1
"exp113","partybutton-p08-sr","p08","partybutton","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,1,"more well educated","education",1
"exp113","partycotton-p04-sr","p04","partycotton","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,1,"less well educated","education",0
"exp113","baggycotton-p04-cr","p04","baggycotton","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cr","TRAPConservative","tInnovative",FALSE,1,"less well educated","education",0
"exp113","dottydagger-p08-ri","p08","dottydagger","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,1,"more well educated","education",1
"exp113","baddercotton-p07-ir","p07","baddercotton","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","ir","TRAPInnovative","tConservative",FALSE,2,"less masculine","gender",0
"exp113","baddercabin-p04-ic","p04","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,2,"more masculine","gender",1
"exp113","partybutton-p06-sr","p06","partybutton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","sr","tInnovative","tConservative",FALSE,2,"less masculine","gender",0
"exp113","badderparty-p01-cs","p01","badderparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cs","TRAPConservative","tInnovative",FALSE,2,"more masculine","gender",1
"exp113","taggercabin-p06-ci","p06","taggercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,2,"more masculine","gender",1
"exp113","daggerparty-p05-is","p05","daggerparty","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","is","TRAPInnovative","tInnovative",TRUE,2,"more masculine","gender",1
"exp113","cottoncabin-p06-sc","p06","cottoncabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","sc","tInnovative","TRAPConservative",FALSE,2,"more masculine","gender",1
"exp113","badderdagger-p07-ci","p07","badderdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,2,"more masculine","gender",1
"exp113","dapperparty-p08-cs","p08","dapperparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cs","TRAPConservative","tInnovative",FALSE,2,"more masculine","gender",1
"exp113","bottomcabin-p04-rc","p04","bottomcabin","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","rc","tConservative","TRAPConservative",TRUE,2,"more masculine","gender",1
"exp113","partycotton-p08-rs","p08","partycotton","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","rs","tConservative","tInnovative",FALSE,2,"less masculine","gender",0
"exp113","cabintagger-p08-ii","p08","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,2,"less masculine","gender",0
"exp113","baddercabin-p04-cc","p04","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,2,"more masculine","gender",1
"exp113","baddercotton-p08-is","p08","baddercotton","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","is","TRAPInnovative","tInnovative",TRUE,2,"less masculine","gender",0
"exp113","dottycabin-p01-ri","p01","dottycabin","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ri","tConservative","TRAPInnovative",FALSE,2,"more masculine","gender",1
"exp113","dapperparty-p07-cr","p07","dapperparty","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cr","TRAPConservative","tConservative",TRUE,2,"less masculine","gender",0
"exp113","cabinparty-p04-cs","p04","cabinparty","TRAP","t","TRAPt",FALSE,"Conservative","Innovative","ConservativeInnovative","cs","TRAPConservative","tInnovative",FALSE,2,"more masculine","gender",1
"exp113","bottombaggy-p01-si","p01","bottombaggy","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","si","tInnovative","TRAPInnovative",TRUE,2,"more masculine","gender",1
"exp113","cottonbutton-p07-ss","p07","cottonbutton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","ss","tInnovative","tInnovative",TRUE,2,"more masculine","gender",1
"exp113","baggygarter-p01-ir","p01","baggygarter","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","ir","TRAPInnovative","tConservative",FALSE,2,"more masculine","gender",1
"exp113","dapperdagger-p05-cc","p05","dapperdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,2,"more masculine","gender",1
"exp113","baddercabin-p01-cc","p01","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,2,"more masculine","gender",1
"exp113","baggygarter-p06-cr","p06","baggygarter","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cr","TRAPConservative","tConservative",TRUE,2,"more masculine","gender",1
"exp113","bottombaggy-p07-ri","p07","bottombaggy","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ri","tConservative","TRAPInnovative",FALSE,2,"more masculine","gender",1
"exp113","baddercabin-p05-ci","p05","baddercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,2,"more masculine","gender",1
"exp113","bottomcabin-p08-sc","p08","bottomcabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","sc","tInnovative","TRAPConservative",FALSE,2,"less masculine","gender",0
"exp113","partybutton-p05-rr","p05","partybutton","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","rr","tConservative","tConservative",TRUE,2,"less masculine","gender",0
"exp113","partycotton-p08-sr","p08","partycotton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","sr","tInnovative","tConservative",FALSE,2,"less masculine","gender",0
"exp113","cottonbutton-p01-ss","p01","cottonbutton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","ss","tInnovative","tInnovative",TRUE,2,"more masculine","gender",1
"exp113","badderdagger-p07-ii","p07","badderdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,2,"more masculine","gender",1
"exp113","partybutton-p04-ss","p04","partybutton","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","ss","tInnovative","tInnovative",TRUE,2,"more masculine","gender",1
"exp113","dottycabin-p05-rc","p05","dottycabin","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","rc","tConservative","TRAPConservative",TRUE,2,"more masculine","gender",1
"exp113","cottonbutton-p07-rs","p07","cottonbutton","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","rs","tConservative","tInnovative",FALSE,2,"less masculine","gender",0
"exp113","bottomdagger-p06-si","p06","bottomdagger","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","si","tInnovative","TRAPInnovative",TRUE,2,"less masculine","gender",0
"exp113","cabintagger-p08-ic","p08","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,2,"less masculine","gender",0
"exp113","cottoncabin-p04-sc","p04","cottoncabin","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","sc","tInnovative","TRAPConservative",FALSE,2,"more masculine","gender",1
"exp113","cottonbutton-p05-sr","p05","cottonbutton","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","sr","tInnovative","tConservative",FALSE,2,"more masculine","gender",1
"exp113","taggercabin-p01-ic","p01","taggercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,2,"more masculine","gender",1
"exp113","dottygarter-p04-rs","p04","dottygarter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","rs","tConservative","tInnovative",FALSE,2,"more masculine","gender",1
"exp113","dottybutter-p01-rr","p01","dottybutter","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","rr","tConservative","tConservative",TRUE,2,"more masculine","gender",1
"exp113","taggercabin-p06-ii","p06","taggercabin","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,2,"less masculine","gender",0
"exp113","cottoncabin-p05-ri","p05","cottoncabin","t","TRAP","tTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ri","tConservative","TRAPInnovative",FALSE,2,"more masculine","gender",1
"exp113","badderparty-p05-ir","p05","badderparty","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","ir","TRAPInnovative","tConservative",FALSE,2,"less masculine","gender",0
"exp113","cottoncabin-p08-rc","p08","cottoncabin","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","rc","tConservative","TRAPConservative",TRUE,2,"less masculine","gender",0
"exp113","cottonbutton-p06-rr","p06","cottonbutton","t","t","tt",TRUE,"Conservative","Conservative","ConservativeConservative","rr","tConservative","tConservative",TRUE,2,"more masculine","gender",1
"exp113","bottombaggy-p07-si","p07","bottombaggy","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","si","tInnovative","TRAPInnovative",TRUE,2,"more masculine","gender",1
"exp113","baggycotton-p04-cr","p04","baggycotton","TRAP","t","TRAPt",FALSE,"Conservative","Conservative","ConservativeConservative","cr","TRAPConservative","tConservative",TRUE,2,"more masculine","gender",1
"exp113","dapperparty-p06-is","p06","dapperparty","TRAP","t","TRAPt",FALSE,"Innovative","Innovative","InnovativeInnovative","is","TRAPInnovative","tInnovative",TRUE,2,"less masculine","gender",0
"exp113","cabintagger-p07-cc","p07","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,3,"strong NZ accent","accent",0
"exp113","badderdagger-p04-ic","p04","badderdagger","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,"strong NZ accent","accent",0
"exp113","dottygarter-p05-sr","p05","dottygarter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,3,"strong NZ accent","accent",0
"exp113","dottygarter-p05-rs","p05","dottygarter","t","t","tt",TRUE,"Innovative","Conservative","InnovativeConservative","rs","tInnovative","tConservative",FALSE,3,"strong NZ accent","accent",0
"exp113","dottybutter-p07-sr","p07","dottybutter","t","t","tt",TRUE,"Conservative","Innovative","ConservativeInnovative","sr","tConservative","tInnovative",FALSE,3,"not strong NZ accent","accent",1
"exp113","cabinparty-p04-is","p04","cabinparty","TRAP","t","TRAPt",FALSE,"Innovative","Conservative","InnovativeConservative","is","TRAPInnovative","tConservative",FALSE,3,"not strong NZ accent","accent",1
"exp113","cottoncabin-p05-ri","p05","cottoncabin","t","TRAP","tTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ri","tInnovative","TRAPInnovative",TRUE,3,"strong NZ accent","accent",0
"exp113","bottomdagger-p04-rc","p04","bottomdagger","t","TRAP","tTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","rc","tInnovative","TRAPConservative",FALSE,3,"strong NZ accent","accent",0
"exp113","dottydagger-p07-sc","p07","dottydagger","t","TRAP","tTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","sc","tConservative","TRAPConservative",TRUE,3,"not strong NZ accent","accent",1
"exp113","dottygarter-p01-rr","p01","dottygarter","t","t","tt",TRUE,"Innovative","Innovative","InnovativeInnovative","rr","tInnovative","tInnovative",TRUE,3,"strong NZ accent","accent",0
"exp113","cabintagger-p08-ci","p08","cabintagger","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,"not strong NZ accent","accent",1
